Date,MSCI USA Prime Value Index
2001-12-12,2078.868291
2001-12-13,2056.391293
2001-12-14,2064.199937
2001-12-17,2084.947587
2001-12-18,2101.343634
2001-12-19,2113.954363
2001-12-20,2111.057315
2001-12-21,2111.858155
2001-12-24,2116.403031
2001-12-25,2116.403031
2001-12-26,2128.49986
2001-12-27,2148.496879
2001-12-28,2163.810942
2001-12-31,2152.743498
2002-01-01,2152.743498
2002-01-02,2157.169527
2002-01-03,2172.154218
2002-01-04,2189.742105
2002-01-07,2183.888719
2002-01-08,2177.543103
2002-01-09,2163.79676
2002-01-10,2163.73916
2002-01-11,2137.825801
2002-01-14,2125.887095
2002-01-15,2142.251389
2002-01-16,2104.032657
2002-01-17,2113.658477
2002-01-18,2101.73166
2002-01-21,2101.73166
2002-01-22,2089.572683
2002-01-23,2117.04852
2002-01-24,2131.365755
2002-01-25,2130.804528
2002-01-28,2131.968353
2002-01-29,2074.957636
2002-01-30,2077.093881
2002-01-31,2107.343691
2002-02-01,2097.969016
2002-02-04,2048.366588
2002-02-05,2028.185793
2002-02-06,2010.110888
2002-02-07,2008.909165
2002-02-08,2041.930596
2002-02-11,2067.493916
2002-02-12,2062.261061
2002-02-13,2074.98905
2002-02-14,2065.241512
2002-02-15,2056.160297
2002-02-18,2056.160297
2002-02-19,2022.378769
2002-02-20,2043.4702
2002-02-21,2035.302021
2002-02-22,2053.302732
2002-02-25,2080.870762
2002-02-26,2091.136223
2002-02-27,2098.631661
2002-02-28,2095.673417
2002-03-01,2138.27176
2002-03-04,2190.423366
2002-03-05,2178.279021
2002-03-06,2225.404829
2002-03-07,2212.576588
2002-03-08,2213.953241
2002-03-11,2231.486048
2002-03-12,2216.508971
2002-03-13,2201.070543
2002-03-14,2202.31013
2002-03-15,2225.586903
2002-03-18,2227.995945
2002-03-19,2234.307695
2002-03-20,2214.921566
2002-03-21,2217.609698
2002-03-22,2205.732767
2002-03-25,2177.980896
2002-03-26,2189.701669
2002-03-27,2210.021288
2002-03-28,2216.153379
2002-03-29,2216.153379
2002-04-01,2204.494161
2002-04-02,2198.675893
2002-04-03,2178.357081
2002-04-04,2177.839461
2002-04-05,2176.355949
2002-04-08,2187.554442
2002-04-09,2178.428585
2002-04-10,2199.279372
2002-04-11,2164.908116
2002-04-12,2171.4497
2002-04-15,2153.971876
2002-04-16,2200.637928
2002-04-17,2206.548699
2002-04-18,2195.674167
2002-04-19,2191.471982
2002-04-22,2162.906552
2002-04-23,2162.511462
2002-04-24,2141.985137
2002-04-25,2138.461461
2002-04-26,2104.356975
2002-04-29,2079.170375
2002-04-30,2108.83986
2002-05-01,2125.015656
2002-05-02,2128.438402
2002-05-03,2119.008514
2002-05-06,2084.656232
2002-05-07,2084.663565
2002-05-08,2130.635715
2002-05-09,2109.785625
2002-05-10,2078.937318
2002-05-13,2101.191524
2002-05-14,2134.257465
2002-05-15,2126.455691
2002-05-16,2127.976192
2002-05-17,2125.805597
2002-05-20,2113.595501
2002-05-21,2102.005016
2002-05-22,2117.867814
2002-05-23,2142.133719
2002-05-24,2124.316667
2002-05-27,2124.316667
2002-05-28,2112.241872
2002-05-29,2104.00522
2002-05-30,2095.792035
2002-05-31,2105.434158
2002-06-03,2038.275076
2002-06-04,2038.573215
2002-06-05,2047.45301
2002-06-06,2005.541237
2002-06-07,1999.127429
2002-06-10,2006.981588
2002-06-11,1983.718015
2002-06-12,1986.966819
2002-06-13,1984.54398
2002-06-14,1970.745417
2002-06-17,2018.528623
2002-06-18,2022.682219
2002-06-19,2000.495698
2002-06-20,1983.44686
2002-06-21,1964.934919
2002-06-24,1954.223143
2002-06-25,1925.332778
2002-06-26,1909.18441
2002-06-27,1931.975689
2002-06-28,1954.504069
2002-07-01,1928.943205
2002-07-02,1886.589431
2002-07-03,1883.833365
2002-07-04,1883.833365
2002-07-05,1929.487597
2002-07-08,1917.271093
2002-07-09,1877.246292
2002-07-10,1819.560793
2002-07-11,1827.069914
2002-07-12,1800.436538
2002-07-15,1791.723337
2002-07-16,1757.463665
2002-07-17,1746.571145
2002-07-18,1702.283601
2002-07-19,1642.569975
2002-07-22,1580.65833
2002-07-23,1528.172215
2002-07-24,1606.993229
2002-07-25,1609.81231
2002-07-26,1641.934129
2002-07-29,1716.109833
2002-07-30,1734.282334
2002-07-31,1754.525903
2002-08-01,1710.510191
2002-08-02,1674.218267
2002-08-05,1627.238943
2002-08-06,1672.297068
2002-08-07,1687.768371
2002-08-08,1737.560148
2002-08-09,1745.756586
2002-08-12,1743.541698
2002-08-13,1706.702612
2002-08-14,1756.233349
2002-08-15,1774.091584
2002-08-16,1771.841813
2002-08-19,1808.237425
2002-08-20,1784.812838
2002-08-21,1813.219771
2002-08-22,1839.39957
2002-08-23,1803.672486
2002-08-26,1821.901037
2002-08-27,1806.59379
2002-08-28,1771.620009
2002-08-29,1762.773681
2002-08-30,1763.190879
2002-09-02,1763.190879
2002-09-03,1696.762799
2002-09-04,1715.850639
2002-09-05,1698.044287
2002-09-06,1715.144912
2002-09-09,1728.964576
2002-09-10,1728.302907
2002-09-11,1737.844427
2002-09-12,1700.268185
2002-09-13,1703.337369
2002-09-16,1701.306763
2002-09-17,1655.529568
2002-09-18,1653.570504
2002-09-19,1609.780349
2002-09-20,1606.783487
2002-09-23,1582.047042
2002-09-24,1540.196908
2002-09-25,1572.711454
2002-09-26,1617.971841
2002-09-27,1566.329464
2002-09-30,1549.712069
2002-10-01,1601.658177
2002-10-02,1554.437902
2002-10-03,1543.997734
2002-10-04,1504.349983
2002-10-07,1473.190438
2002-10-08,1476.00934
2002-10-09,1414.884291
2002-10-10,1481.154008
2002-10-11,1532.331472
2002-10-14,1533.040843
2002-10-15,1598.74397
2002-10-16,1562.312833
2002-10-17,1595.277311
2002-10-18,1604.636347
2002-10-21,1640.349761
2002-10-22,1625.445515
2002-10-23,1642.749511
2002-10-24,1635.720934
2002-10-25,1649.672535
2002-10-28,1639.405618
2002-10-29,1616.425409
2002-10-30,1638.256691
2002-10-31,1622.610179
2002-11-01,1656.896818
2002-11-04,1671.115242
2002-11-05,1677.092628
2002-11-06,1697.346269
2002-11-07,1659.378137
2002-11-08,1632.52358
2002-11-11,1597.864679
2002-11-12,1602.58526
2002-11-13,1597.921535
2002-11-14,1633.614573
2002-11-15,1649.30328
2002-11-18,1642.607203
2002-11-19,1640.664527
2002-11-20,1665.778506
2002-11-21,1696.117666
2002-11-22,1698.292456
2002-11-25,1698.722706
2002-11-26,1665.656515
2002-11-27,1707.701778
2002-11-28,1707.701778
2002-11-29,1707.874734
2002-12-02,1704.563586
2002-12-03,1690.847533
2002-12-04,1684.241858
2002-12-05,1667.611212
2002-12-06,1677.312676
2002-12-09,1651.403042
2002-12-10,1672.611908
2002-12-11,1678.605505
2002-12-12,1676.949114
2002-12-13,1668.357417
2002-12-16,1705.409419
2002-12-17,1693.938079
2002-12-18,1678.859033
2002-12-19,1667.450689
2002-12-20,1691.919386
2002-12-23,1687.169603
2002-12-24,1680.28622
2002-12-25,1680.28622
2002-12-26,1684.579798
2002-12-27,1659.907634
2002-12-30,1671.117808
2002-12-31,1673.895652
2003-01-01,1673.895652
2003-01-02,1721.965768
2003-01-03,1722.474483
2003-01-06,1767.208386
2003-01-07,1743.929372
2003-01-08,1728.167814
2003-01-09,1756.600583
2003-01-10,1749.946356
2003-01-13,1742.98562
2003-01-14,1751.732544
2003-01-15,1733.508228
2003-01-16,1727.093742
2003-01-17,1716.807193
2003-01-20,1716.807193
2003-01-21,1686.765131
2003-01-22,1667.626132
2003-01-23,1671.110998
2003-01-24,1629.060833
2003-01-27,1598.008357
2003-01-28,1615.663869
2003-01-29,1623.888953
2003-01-30,1600.34798
2003-01-31,1626.934247
2003-02-03,1635.395484
2003-02-04,1615.608292
2003-02-05,1602.604841
2003-02-06,1580.825284
2003-02-07,1570.054964
2003-02-10,1583.145841
2003-02-11,1561.963952
2003-02-12,1534.35631
2003-02-13,1535.180631
2003-02-14,1561.602909
2003-02-17,1561.602909
2003-02-18,1583.260902
2003-02-19,1571.940144
2003-02-20,1558.461261
2003-02-21,1579.297532
2003-02-24,1557.45979
2003-02-25,1565.058676
2003-02-26,1549.844173
2003-02-27,1564.492053
2003-02-28,1567.916451
2003-03-03,1565.117634
2003-03-04,1543.66152
2003-03-05,1556.436547
2003-03-06,1540.98639
2003-03-07,1549.250579
2003-03-10,1504.989076
2003-03-11,1488.296173
2003-03-12,1486.10408
2003-03-13,1528.555976
2003-03-14,1532.129183
2003-03-17,1579.11646
2003-03-18,1588.019871
2003-03-19,1598.826104
2003-03-20,1603.63277
2003-03-21,1633.526051
2003-03-24,1583.421044
2003-03-25,1599.716712
2003-03-26,1587.372483
2003-03-27,1585.024706
2003-03-28,1580.385296
2003-03-31,1555.404121
2003-04-01,1573.310803
2003-04-02,1601.653761
2003-04-03,1587.200186
2003-04-04,1595.211682
2003-04-07,1600.223972
2003-04-08,1596.515763
2003-04-09,1581.022244
2003-04-10,1592.403519
2003-04-11,1589.296289
2003-04-14,1618.044242
2003-04-15,1633.514853
2003-04-16,1612.848718
2003-04-17,1634.462845
2003-04-18,1634.462845
2003-04-21,1632.800578
2003-04-22,1665.085099
2003-04-23,1678.911623
2003-04-24,1668.407269
2003-04-25,1646.242042
2003-04-28,1674.762457
2003-04-29,1674.308683
2003-04-30,1679.873295
2003-05-01,1677.387495
2003-05-02,1702.673489
2003-05-05,1698.64608
2003-05-06,1708.598041
2003-05-07,1702.05331
2003-05-08,1688.391804
2003-05-09,1708.051775
2003-05-12,1732.929102
2003-05-13,1735.845285
2003-05-14,1735.504451
2003-05-15,1746.12283
2003-05-16,1755.55366
2003-05-19,1717.617325
2003-05-20,1720.24102
2003-05-21,1731.129431
2003-05-22,1748.179338
2003-05-23,1768.310036
2003-05-26,1768.310036
2003-05-27,1795.939749
2003-05-28,1794.84842
2003-05-29,1781.014209
2003-05-30,1815.427906
2003-06-02,1831.619773
2003-06-03,1832.810889
2003-06-04,1859.221747
2003-06-05,1862.829259
2003-06-06,1862.800799
2003-06-09,1838.397617
2003-06-10,1852.517282
2003-06-11,1879.846531
2003-06-12,1882.602417
2003-06-13,1865.539681
2003-06-16,1899.305506
2003-06-17,1893.101252
2003-06-18,1890.425988
2003-06-19,1865.299701
2003-06-20,1869.805655
2003-06-23,1846.011384
2003-06-24,1852.29223
2003-06-25,1837.290355
2003-06-26,1855.336464
2003-06-27,1840.996339
2003-06-30,1836.83113
2003-07-01,1846.56877
2003-07-02,1865.607874
2003-07-03,1851.919369
2003-07-04,1851.919369
2003-07-07,1876.96005
2003-07-08,1884.396363
2003-07-09,1874.468357
2003-07-10,1843.084666
2003-07-11,1861.368145
2003-07-14,1872.554737
2003-07-15,1861.311414
2003-07-16,1848.640572
2003-07-17,1832.084634
2003-07-18,1858.238145
2003-07-21,1836.677979
2003-07-22,1855.121727
2003-07-23,1851.644849
2003-07-24,1842.969584
2003-07-25,1874.851118
2003-07-28,1876.169232
2003-07-29,1862.986023
2003-07-30,1861.425837
2003-07-31,1863.661524
2003-08-01,1847.265218
2003-08-04,1847.863079
2003-08-05,1817.085633
2003-08-06,1823.033491
2003-08-07,1834.752587
2003-08-08,1848.738301
2003-08-11,1849.69655
2003-08-12,1870.07804
2003-08-13,1861.311694
2003-08-14,1874.798161
2003-08-15,1872.394601
2003-08-18,1882.616569
2003-08-19,1889.240868
2003-08-20,1882.718916
2003-08-21,1886.066887
2003-08-22,1859.900546
2003-08-25,1858.654434
2003-08-26,1865.606791
2003-08-27,1864.545039
2003-08-28,1878.723094
2003-08-29,1888.820897
2003-09-01,1888.820897
2003-09-02,1906.896438
2003-09-03,1914.452623
2003-09-04,1910.209344
2003-09-05,1896.119274
2003-09-08,1911.580117
2003-09-09,1894.861126
2003-09-10,1879.643399
2003-09-11,1884.176778
2003-09-12,1884.427518
2003-09-15,1875.186496
2003-09-16,1895.048212
2003-09-17,1890.780933
2003-09-18,1916.931376
2003-09-19,1916.30746
2003-09-22,1895.332031
2003-09-23,1897.902966
2003-09-24,1872.587152
2003-09-25,1860.747206
2003-09-26,1854.237093
2003-09-29,1869.749449
2003-09-30,1858.840577
2003-10-01,1896.121967
2003-10-02,1897.756486
2003-10-03,1916.108899
2003-10-06,1924.702855
2003-10-07,1930.211031
2003-10-08,1923.633374
2003-10-09,1934.625373
2003-10-10,1932.703172
2003-10-13,1947.566934
2003-10-14,1958.328031
2003-10-15,1952.977372
2003-10-16,1959.876514
2003-10-17,1945.136389
2003-10-20,1951.522772
2003-10-21,1946.212863
2003-10-22,1925.572238
2003-10-23,1932.3684
2003-10-24,1930.00392
2003-10-27,1927.940603
2003-10-28,1944.282144
2003-10-29,1953.315955
2003-10-30,1949.975573
2003-10-31,1961.656937
2003-11-03,1974.923961
2003-11-04,1968.948191
2003-11-05,1965.428414
2003-11-06,1974.142796
2003-11-07,1970.248544
2003-11-10,1961.711416
2003-11-11,1964.64986
2003-11-12,1980.550375
2003-11-13,1982.632609
2003-11-14,1973.275333
2003-11-17,1960.294917
2003-11-18,1943.343769
2003-11-19,1954.346835
2003-11-20,1943.49132
2003-11-21,1946.878909
2003-11-24,1970.672719
2003-11-25,1984.743763
2003-11-26,1996.875632
2003-11-27,1996.875632
2003-11-28,1995.429408
2003-12-01,2019.043384
2003-12-02,2020.2293
2003-12-03,2018.201651
2003-12-04,2034.287105
2003-12-05,2026.878029
2003-12-08,2041.031212
2003-12-09,2031.776058
2003-12-10,2029.308026
2003-12-11,2049.277782
2003-12-12,2056.233424
2003-12-15,2042.670355
2003-12-16,2057.307382
2003-12-17,2062.280157
2003-12-18,2086.969865
2003-12-19,2088.0719
2003-12-22,2099.335027
2003-12-23,2104.674203
2003-12-24,2102.302868
2003-12-25,2102.302868
2003-12-26,2105.577739
2003-12-29,2133.067387
2003-12-30,2136.108183
2003-12-31,2137.668474
2004-01-01,2137.668474
2004-01-02,2130.309036
2004-01-05,2151.075959
2004-01-06,2148.520183
2004-01-07,2145.479248
2004-01-08,2155.384925
2004-01-09,2138.656786
2004-01-12,2149.425606
2004-01-13,2141.412656
2004-01-14,2160.548872
2004-01-15,2164.295639
2004-01-16,2174.359335
2004-01-19,2174.359335
2004-01-20,2175.990442
2004-01-21,2195.632263
2004-01-22,2193.007527
2004-01-23,2185.569514
2004-01-26,2205.511242
2004-01-27,2187.73545
2004-01-28,2160.683132
2004-01-29,2170.325693
2004-01-30,2168.464793
2004-02-02,2182.665083
2004-02-03,2183.694859
2004-02-04,2164.535603
2004-02-05,2171.882458
2004-02-06,2194.165899
2004-02-09,2191.811767
2004-02-10,2208.838857
2004-02-11,2227.370531
2004-02-12,2218.529601
2004-02-13,2210.094384
2004-02-16,2210.094384
2004-02-17,2225.635429
2004-02-18,2213.752264
2004-02-19,2207.650036
2004-02-20,2199.740373
2004-02-23,2198.836975
2004-02-24,2192.751681
2004-02-25,2202.96643
2004-02-26,2207.27877
2004-02-27,2214.208088
2004-03-01,2233.416026
2004-03-02,2228.440025
2004-03-03,2236.616739
2004-03-04,2238.247894
2004-03-05,2246.887045
2004-03-08,2237.240146
2004-03-09,2223.565628
2004-03-10,2189.576408
2004-03-11,2157.269359
2004-03-12,2182.718352
2004-03-15,2157.65718
2004-03-16,2169.921952
2004-03-17,2196.535073
2004-03-18,2197.912116
2004-03-19,2176.490835
2004-03-22,2148.994922
2004-03-23,2146.859928
2004-03-24,2132.1991
2004-03-25,2160.136369
2004-03-26,2162.307516
2004-03-29,2187.482519
2004-03-30,2201.244968
2004-03-31,2202.987718
2004-04-01,2213.817931
2004-04-02,2222.350372
2004-04-05,2243.985886
2004-04-06,2241.225724
2004-04-07,2227.360501
2004-04-08,2225.960285
2004-04-09,2225.960285
2004-04-12,2234.778826
2004-04-13,2203.001957
2004-04-14,2192.711071
2004-04-15,2193.819069
2004-04-16,2211.378923
2004-04-19,2206.587211
2004-04-20,2175.655515
2004-04-21,2185.781007
2004-04-22,2221.386956
2004-04-23,2215.983137
2004-04-26,2207.272422
2004-04-27,2216.530706
2004-04-28,2186.549503
2004-04-29,2167.295779
2004-04-30,2162.223866
2004-05-03,2183.854402
2004-05-04,2187.497018
2004-05-05,2193.672492
2004-05-06,2177.316255
2004-05-07,2137.440006
2004-05-10,2106.604509
2004-05-11,2120.013707
2004-05-12,2130.04431
2004-05-13,2129.388383
2004-05-14,2136.117991
2004-05-17,2113.753061
2004-05-18,2126.809579
2004-05-19,2122.831577
2004-05-20,2125.140805
2004-05-21,2132.188241
2004-05-24,2137.979896
2004-05-25,2169.476999
2004-05-26,2171.801193
2004-05-27,2180.651567
2004-05-28,2183.494447
2004-05-31,2183.494447
2004-06-01,2182.907986
2004-06-02,2196.311161
2004-06-03,2183.126408
2004-06-04,2193.41168
2004-06-07,2226.37462
2004-06-08,2227.670546
2004-06-09,2208.867914
2004-06-10,2220.066763
2004-06-11,2220.066763
2004-06-14,2200.667683
2004-06-15,2212.824698
2004-06-16,2218.03875
2004-06-17,2221.158923
2004-06-18,2228.634872
2004-06-21,2220.14174
2004-06-22,2227.196446
2004-06-23,2249.033052
2004-06-24,2237.767827
2004-06-25,2229.145547
2004-06-28,2230.047872
2004-06-29,2235.206195
2004-06-30,2247.063532
2004-07-01,2225.224186
2004-07-02,2219.889632
2004-07-05,2219.889632
2004-07-06,2210.045576
2004-07-07,2215.058656
2004-07-08,2197.004971
2004-07-09,2205.14852
2004-07-12,2210.555585
2004-07-13,2213.201951
2004-07-14,2211.923313
2004-07-15,2205.734051
2004-07-16,2206.410473
2004-07-19,2209.189149
2004-07-20,2218.01093
2004-07-21,2193.384778
2004-07-22,2186.096415
2004-07-23,2177.974066
2004-07-26,2178.36039
2004-07-27,2194.973565
2004-07-28,2202.327275
2004-07-29,2216.17683
2004-07-30,2216.850352
2004-08-02,2227.063012
2004-08-03,2223.791575
2004-08-04,2218.039592
2004-08-05,2186.048534
2004-08-06,2152.906698
2004-08-09,2157.539996
2004-08-10,2180.699231
2004-08-11,2178.011589
2004-08-12,2147.163367
2004-08-13,2144.687037
2004-08-16,2175.926106
2004-08-17,2175.372571
2004-08-18,2198.219896
2004-08-19,2190.247148
2004-08-20,2207.970795
2004-08-23,2199.167289
2004-08-24,2201.914256
2004-08-25,2217.297559
2004-08-26,2221.28752
2004-08-27,2225.628696
2004-08-30,2215.295875
2004-08-31,2228.561337
2004-09-01,2233.368928
2004-09-02,2259.090733
2004-09-03,2258.492217
2004-09-06,2258.492217
2004-09-07,2276.846409
2004-09-08,2261.58403
2004-09-09,2258.75643
2004-09-10,2259.865186
2004-09-13,2268.807905
2004-09-14,2270.289986
2004-09-15,2259.075602
2004-09-16,2274.457256
2004-09-17,2284.656433
2004-09-20,2275.371895
2004-09-21,2291.433476
2004-09-22,2264.572739
2004-09-23,2250.486392
2004-09-24,2256.794901
2004-09-27,2246.463135
2004-09-28,2259.944592
2004-09-29,2263.22987
2004-09-30,2271.103923
2004-10-01,2299.863238
2004-10-04,2306.223551
2004-10-05,2301.350738
2004-10-06,2320.678375
2004-10-07,2303.834466
2004-10-08,2297.605257
2004-10-11,2298.318454
2004-10-12,2291.872842
2004-10-13,2272.572707
2004-10-14,2247.986193
2004-10-15,2256.620098
2004-10-18,2257.461616
2004-10-19,2229.455794
2004-10-20,2232.736019
2004-10-21,2231.838789
2004-10-22,2220.385703
2004-10-25,2224.766466
2004-10-26,2263.462268
2004-10-27,2281.190169
2004-10-28,2283.378144
2004-10-29,2292.210301
2004-11-01,2299.174476
2004-11-02,2295.097089
2004-11-03,2318.983055
2004-11-04,2365.74786
2004-11-05,2377.775261
2004-11-08,2374.958479
2004-11-09,2374.987558
2004-11-10,2379.856635
2004-11-11,2399.995975
2004-11-12,2421.18296
2004-11-15,2413.935581
2004-11-16,2400.888493
2004-11-17,2419.7244
2004-11-18,2423.460758
2004-11-19,2405.599078
2004-11-22,2421.714401
2004-11-23,2427.686156
2004-11-24,2436.405888
2004-11-25,2436.405888
2004-11-26,2442.796089
2004-11-29,2432.964116
2004-11-30,2426.727806
2004-12-01,2458.446338
2004-12-02,2450.318758
2004-12-03,2451.076782
2004-12-06,2446.996359
2004-12-07,2422.254674
2004-12-08,2432.364788
2004-12-09,2445.370573
2004-12-10,2448.096378
2004-12-13,2469.859131
2004-12-14,2478.259759
2004-12-15,2482.622405
2004-12-16,2476.819067
2004-12-17,2467.847551
2004-12-20,2475.040153
2004-12-21,2499.288175
2004-12-22,2503.203658
2004-12-23,2505.32413
2004-12-24,2505.32413
2004-12-27,2489.849274
2004-12-28,2510.028525
2004-12-29,2511.779436
2004-12-30,2510.728462
2004-12-31,2507.529522
2005-01-03,2480.182833
2005-01-04,2457.677767
2005-01-05,2452.536933
2005-01-06,2464.689447
2005-01-07,2457.255134
2005-01-10,2464.616562
2005-01-11,2447.407333
2005-01-12,2457.852249
2005-01-13,2445.776759
2005-01-14,2461.532369
2005-01-17,2461.532369
2005-01-18,2489.887357
2005-01-19,2470.711459
2005-01-20,2451.543223
2005-01-21,2436.656934
2005-01-24,2431.987313
2005-01-25,2435.082844
2005-01-26,2449.479595
2005-01-27,2451.723629
2005-01-28,2443.043888
2005-01-31,2468.67907
2005-02-01,2486.154989
2005-02-02,2495.021441
2005-02-03,2497.555028
2005-02-04,2525.689819
2005-02-07,2522.428779
2005-02-08,2525.1529
2005-02-09,2513.231693
2005-02-10,2530.435151
2005-02-11,2547.754815
2005-02-14,2546.057647
2005-02-15,2552.819486
2005-02-16,2555.499335
2005-02-17,2534.819404
2005-02-18,2547.083744
2005-02-21,2547.083744
2005-02-22,2504.75164
2005-02-23,2523.369797
2005-02-24,2549.510145
2005-02-25,2580.653134
2005-02-28,2569.39502
2005-03-01,2579.86305
2005-03-02,2576.367549
2005-03-03,2580.355288
2005-03-04,2606.788992
2005-03-07,2611.735754
2005-03-08,2606.944618
2005-03-09,2572.582569
2005-03-10,2574.134327
2005-03-11,2562.883888
2005-03-14,2581.102349
2005-03-15,2558.885578
2005-03-16,2540.2932
2005-03-17,2546.279917
2005-03-18,2543.076788
2005-03-21,2530.391033
2005-03-22,2508.997271
2005-03-23,2503.948815
2005-03-24,2499.699858
2005-03-25,2499.699858
2005-03-28,2505.018755
2005-03-29,2498.860079
2005-03-30,2528.466102
2005-03-31,2530.98595
2005-04-01,2514.729819
2005-04-04,2525.54985
2005-04-05,2528.548121
2005-04-06,2537.462658
2005-04-07,2549.590656
2005-04-08,2523.677473
2005-04-11,2527.769889
2005-04-12,2543.407813
2005-04-13,2509.284634
2005-04-14,2478.055335
2005-04-15,2425.153072
2005-04-18,2430.371496
2005-04-19,2449.247794
2005-04-20,2412.549366
2005-04-21,2454.559943
2005-04-22,2440.490709
2005-04-25,2464.346234
2005-04-26,2435.364188
2005-04-27,2442.470626
2005-04-28,2417.586601
2005-04-29,2443.817861
2005-05-02,2466.321023
2005-05-03,2457.224091
2005-05-04,2489.396692
2005-05-05,2486.100166
2005-05-06,2484.777778
2005-05-09,2498.669084
2005-05-10,2472.888062
2005-05-11,2478.847543
2005-05-12,2445.113504
2005-05-13,2424.87206
2005-05-16,2449.238257
2005-05-17,2474.01843
2005-05-18,2500.690262
2005-05-19,2510.220847
2005-05-20,2507.139506
2005-05-23,2521.468096
2005-05-24,2519.489234
2005-05-25,2514.337197
2005-05-26,2535.202261
2005-05-27,2540.854357
2005-05-30,2540.854357
2005-05-31,2526.648496
2005-06-01,2522.935355
2005-06-02,2529.43493
2005-06-03,2520.075685
2005-06-06,2523.012762
2005-06-07,2524.821023
2005-06-08,2515.861657
2005-06-09,2534.980068
2005-06-10,2540.316657
2005-06-13,2548.572744
2005-06-14,2557.253812
2005-06-15,2567.290481
2005-06-16,2581.479879
2005-06-17,2600.557259
2005-06-20,2599.232343
2005-06-21,2591.544419
2005-06-22,2595.239722
2005-06-23,2566.480463
2005-06-24,2542.742393
2005-06-27,2546.502491
2005-06-28,2564.972775
2005-06-29,2560.404575
2005-06-30,2553.617196
2005-07-01,2569.038572
2005-07-04,2569.038572
2005-07-05,2596.479964
2005-07-06,2574.243333
2005-07-07,2586.948406
2005-07-08,2609.028183
2005-07-11,2622.609612
2005-07-12,2626.018018
2005-07-13,2627.177277
2005-07-14,2625.752916
2005-07-15,2631.663966
2005-07-18,2621.769967
2005-07-19,2638.55593
2005-07-20,2653.115327
2005-07-21,2631.264324
2005-07-22,2651.892485
2005-07-25,2645.074783
2005-07-26,2651.154575
2005-07-27,2663.548002
2005-07-28,2683.250644
2005-07-29,2665.776395
2005-08-01,2666.351596
2005-08-02,2673.470876
2005-08-03,2678.967978
2005-08-04,2662.120607
2005-08-05,2638.117833
2005-08-08,2637.515544
2005-08-09,2652.038037
2005-08-10,2659.572123
2005-08-11,2678.392457
2005-08-12,2665.41926
2005-08-15,2669.727084
2005-08-16,2636.864042
2005-08-17,2647.198406
2005-08-18,2643.797647
2005-08-19,2650.553807
2005-08-22,2655.291628
2005-08-23,2646.651129
2005-08-24,2635.214172
2005-08-25,2642.225058
2005-08-26,2626.568052
2005-08-29,2635.856858
2005-08-30,2633.940837
2005-08-31,2664.391797
2005-09-01,2670.722064
2005-09-02,2663.585845
2005-09-05,2663.585845
2005-09-06,2687.691142
2005-09-07,2695.932293
2005-09-08,2686.833369
2005-09-09,2717.165326
2005-09-12,2713.907074
2005-09-13,2690.996904
2005-09-14,2685.038296
2005-09-15,2695.044072
2005-09-16,2723.034079
2005-09-19,2716.614518
2005-09-20,2689.545127
2005-09-21,2669.130541
2005-09-22,2679.451325
2005-09-23,2683.321157
2005-09-26,2692.141139
2005-09-27,2690.451977
2005-09-28,2700.355322
2005-09-29,2714.686365
2005-09-30,2718.23573
2005-10-03,2713.252493
2005-10-04,2680.254485
2005-10-05,2633.876877
2005-10-06,2611.686011
2005-10-07,2622.692184
2005-10-10,2600.94018
2005-10-11,2608.833796
2005-10-12,2583.332465
2005-10-13,2569.427173
2005-10-14,2591.880844
2005-10-17,2606.164609
2005-10-18,2570.647197
2005-10-19,2605.91278
2005-10-20,2561.660329
2005-10-21,2575.654756
2005-10-24,2628.299899
2005-10-25,2621.721621
2005-10-26,2602.801314
2005-10-27,2574.523004
2005-10-28,2622.24755
2005-10-31,2640.581223
2005-11-01,2642.396187
2005-11-02,2672.049569
2005-11-03,2686.3205
2005-11-04,2679.599325
2005-11-07,2680.41908
2005-11-08,2670.638732
2005-11-09,2667.522845
2005-11-10,2682.577126
2005-11-11,2692.972688
2005-11-14,2696.432263
2005-11-15,2684.85784
2005-11-16,2698.942634
2005-11-17,2724.749075
2005-11-18,2734.837298
2005-11-21,2741.442023
2005-11-22,2761.096791
2005-11-23,2768.879564
2005-11-24,2768.879564
2005-11-25,2774.392426
2005-11-28,2748.075206
2005-11-29,2758.424914
2005-11-30,2745.797946
2005-12-01,2785.984168
2005-12-02,2783.172706
2005-12-05,2780.059658
2005-12-06,2780.183081
2005-12-07,2766.335677
2005-12-08,2763.847345
2005-12-09,2766.343106
2005-12-12,2772.559796
2005-12-13,2791.518647
2005-12-14,2813.357159
2005-12-15,2806.684984
2005-12-16,2793.345392
2005-12-19,2788.149594
2005-12-20,2790.973712
2005-12-21,2798.849357
2005-12-22,2810.043143
2005-12-23,2809.697435
2005-12-26,2809.697435
2005-12-27,2782.231365
2005-12-28,2793.788441
2005-12-29,2789.314887
2005-12-30,2777.478832
2006-01-02,2777.478832
2006-01-03,2821.6494
2006-01-04,2838.48335
2006-01-05,2833.208342
2006-01-06,2861.091559
2006-01-09,2876.829317
2006-01-10,2874.404049
2006-01-11,2883.268713
2006-01-12,2866.696176
2006-01-13,2869.521366
2006-01-16,2869.521366
2006-01-17,2861.015362
2006-01-18,2854.578364
2006-01-19,2874.393056
2006-01-20,2838.379489
2006-01-23,2843.629035
2006-01-24,2851.355434
