Date,MSCI USA Quality GARP Select Index
2004-01-06,120.9444294
2004-01-07,121.3587943
2004-01-08,121.4992387
2004-01-09,120.7585432
2004-01-12,121.4370293
2004-01-13,120.8240602
2004-01-14,122.0517008
2004-01-15,122.1197233
2004-01-16,122.8907559
2004-01-19,122.8907559
2004-01-20,122.7416116
2004-01-21,123.6269843
2004-01-22,123.7850702
2004-01-23,123.5899979
2004-01-26,125.048587
2004-01-27,123.8056242
2004-01-28,121.940541
2004-01-29,122.7158597
2004-01-30,122.6247127
2004-02-02,123.0518337
2004-02-03,123.297961
2004-02-04,122.295595
2004-02-05,122.3433108
2004-02-06,123.9585288
2004-02-09,123.699997
2004-02-10,124.3538287
2004-02-11,125.5184326
2004-02-12,125.18442
2004-02-13,124.5860384
2004-02-16,124.5860384
2004-02-17,125.7274728
2004-02-18,125.2384996
2004-02-19,124.556086
2004-02-20,124.2032743
2004-02-23,123.4356705
2004-02-24,123.5264634
2004-02-25,123.8783823
2004-02-26,124.1131237
2004-02-27,124.2395569
2004-03-01,125.5387832
2004-03-02,124.6552623
2004-03-03,124.9833395
2004-03-04,125.4033745
2004-03-05,125.7611441
2004-03-08,124.557559
2004-03-09,123.7544122
2004-03-10,122.2077647
2004-03-11,120.5095152
2004-03-12,122.1383374
2004-03-15,120.5243219
2004-03-16,121.0121807
2004-03-17,122.3758789
2004-03-18,122.2257497
2004-03-19,120.9554003
2004-03-22,119.6392175
2004-03-23,119.4930801
2004-03-24,119.1610011
2004-03-25,121.2683222
2004-03-26,121.0596618
2004-03-29,122.6111072
2004-03-30,122.9262367
2004-03-31,122.9452901
2004-04-01,123.5295697
2004-04-02,124.5577277
2004-04-05,125.698608
2004-04-06,125.2710084
2004-04-07,124.5219077
2004-04-08,124.4174508
2004-04-09,124.4174508
2004-04-12,125.1320995
2004-04-13,123.715445
2004-04-14,123.4979423
2004-04-15,123.2835651
2004-04-16,123.9931238
2004-04-19,124.2081431
2004-04-20,122.3889938
2004-04-21,123.1470677
2004-04-22,125.2178649
2004-04-23,125.4721179
2004-04-26,124.6773427
2004-04-27,124.966755
2004-04-28,123.1333179
2004-04-29,122.4003979
2004-04-30,121.7337263
2004-05-03,122.9402093
2004-05-04,122.8032388
2004-05-05,123.2440024
2004-05-06,122.3045798
2004-05-07,120.6761997
2004-05-10,119.6338256
2004-05-11,120.807755
2004-05-12,120.8692641
2004-05-13,120.9471841
2004-05-14,120.6442759
2004-05-17,119.2792729
2004-05-18,120.1512422
2004-05-19,119.7320181
2004-05-20,119.7048379
2004-05-21,120.3231131
2004-05-24,120.6905196
2004-05-25,122.624921
2004-05-26,122.9286154
2004-05-27,123.5884999
2004-05-28,123.7032621
2004-05-31,123.7032621
2004-06-01,123.7341685
2004-06-02,123.991268
2004-06-03,123.0051884
2004-06-04,123.472776
2004-06-07,125.5730545
2004-06-08,125.7216351
2004-06-09,124.3812096
2004-06-10,124.9518468
2004-06-11,124.9518468
2004-06-14,123.842344
2004-06-15,124.7277321
2004-06-16,124.8688968
2004-06-17,124.8669635
2004-06-18,125.1099956
2004-06-21,124.480861
2004-06-22,124.8078782
2004-06-23,125.899707
2004-06-24,125.6156042
2004-06-25,125.4514131
2004-06-28,125.081147
2004-06-29,125.1978335
2004-06-30,125.8873375
2004-07-01,124.2287057
2004-07-02,123.758994
2004-07-05,123.758994
2004-07-06,122.6392092
2004-07-07,123.0950628
2004-07-08,121.7908888
2004-07-09,122.0110238
2004-07-12,122.0751321
2004-07-13,122.3390675
2004-07-14,121.856337
2004-07-15,121.7010729
2004-07-16,120.9846364
2004-07-19,120.8210349
2004-07-20,121.6462754
2004-07-21,120.1618114
2004-07-22,120.2499038
2004-07-23,118.8294715
2004-07-26,118.3895037
2004-07-27,119.3180715
2004-07-28,119.1420695
2004-07-29,119.8572893
2004-07-30,120.1866969
2004-08-02,120.5763717
2004-08-03,119.5561676
2004-08-04,119.2241714
2004-08-05,117.2289505
2004-08-06,115.4113958
2004-08-09,115.4323349
2004-08-10,117.065612
2004-08-11,116.7118582
2004-08-12,115.2838257
2004-08-13,115.4860401
2004-08-16,117.0211415
2004-08-17,117.6405191
2004-08-18,119.2130542
2004-08-19,118.7767742
2004-08-20,119.5507404
2004-08-23,119.1965157
2004-08-24,119.3238825
2004-08-25,120.2000611
2004-08-26,120.202376
2004-08-27,120.5335464
2004-08-30,119.524157
2004-08-31,120.068253
2004-09-01,120.6856617
2004-09-02,122.2923355
2004-09-03,121.4942492
2004-09-06,121.4942492
2004-09-07,122.136862
2004-09-08,121.6405587
2004-09-09,121.9786856
2004-09-10,122.842947
2004-09-13,123.3593637
2004-09-14,123.7292463
2004-09-15,123.0485165
2004-09-16,123.3804546
2004-09-17,123.9143776
2004-09-20,123.5000186
2004-09-21,124.4394675
2004-09-22,122.6088707
2004-09-23,122.3630758
2004-09-24,122.5812694
2004-09-27,121.6441997
2004-09-28,122.2156385
2004-09-29,122.9556619
2004-09-30,123.279901
2004-10-01,125.2120998
2004-10-04,125.5970237
2004-10-05,125.4128448
2004-10-06,126.0806301
2004-10-07,124.71044
2004-10-08,123.4133902
2004-10-11,123.658059
2004-10-12,123.2445364
2004-10-13,122.6211169
2004-10-14,121.164487
2004-10-15,121.2743387
2004-10-18,121.8640344
2004-10-19,120.4295137
2004-10-20,120.9355032
2004-10-21,121.4532854
2004-10-22,120.4545946
2004-10-25,120.277255
2004-10-26,122.4381837
2004-10-27,124.500939
2004-10-28,124.7344559
2004-10-29,124.9928415
2004-11-01,125.0501768
2004-11-02,125.3208762
2004-11-03,126.660891
2004-11-04,128.5446109
2004-11-05,129.3147186
2004-11-08,129.082134
2004-11-09,128.9802105
2004-11-10,128.9792393
2004-11-11,130.1114688
2004-11-12,131.2348681
2004-11-15,131.5208598
2004-11-16,130.5891132
2004-11-17,131.3955405
2004-11-18,131.8030054
2004-11-19,130.2072722
2004-11-22,131.1005015
2004-11-23,130.9931758
2004-11-24,131.7495193
2004-11-25,131.7495193
2004-11-26,131.781934
2004-11-29,131.2208606
2004-11-30,130.4188357
2004-12-01,132.4994777
2004-12-02,132.290424
2004-12-03,132.5450056
2004-12-06,132.3048721
2004-12-07,130.8155874
2004-12-08,131.604401
2004-12-09,132.5870326
2004-12-10,132.432259
2004-12-13,133.3611771
2004-12-14,134.1976773
2004-12-15,134.5067718
2004-12-16,134.1516187
2004-12-17,133.154498
2004-12-20,132.8365141
2004-12-21,134.0860072
2004-12-22,134.7020734
2004-12-23,134.6824987
2004-12-24,134.6824987
2004-12-27,134.0695361
2004-12-28,135.4571983
2004-12-29,135.6242256
2004-12-30,135.6107236
2004-12-31,135.5470641
2005-01-03,134.0547773
2005-01-04,132.3803554
2005-01-05,131.9425936
2005-01-06,132.3518856
2005-01-07,132.2892169
2005-01-10,132.851899
2005-01-11,132.1480571
2005-01-12,132.8875441
2005-01-13,131.9193593
2005-01-14,132.883882
2005-01-17,132.883882
2005-01-18,133.9069023
2005-01-19,132.8459617
2005-01-20,131.7156559
2005-01-21,130.8621543
2005-01-24,130.1749277
2005-01-25,130.8137808
2005-01-26,131.6537635
2005-01-27,131.6751551
2005-01-28,131.1387485
2005-01-31,132.2908542
2005-02-01,133.2260334
2005-02-02,133.5904276
2005-02-03,133.2623475
2005-02-04,134.7580386
2005-02-07,134.5140673
2005-02-08,134.5014047
2005-02-09,133.1879227
2005-02-10,133.8240363
2005-02-11,134.9963576
2005-02-14,134.9026907
2005-02-15,135.4555981
2005-02-16,135.4595092
2005-02-17,134.2621859
2005-02-18,134.5872023
2005-02-21,134.5872023
2005-02-22,132.5354377
2005-02-23,133.0372712
2005-02-24,134.1855125
2005-02-25,135.7077053
2005-02-28,134.7996766
2005-03-01,135.6316113
2005-03-02,135.5179678
2005-03-03,135.5524253
2005-03-04,136.9534923
2005-03-07,137.3826276
2005-03-08,136.5747772
2005-03-09,135.3264522
2005-03-10,135.4072736
2005-03-11,134.4387936
2005-03-14,135.23404
2005-03-15,134.2968824
2005-03-16,133.2857341
2005-03-17,133.2581238
2005-03-18,132.9309011
2005-03-21,132.4392994
2005-03-22,131.4400108
2005-03-23,131.3325545
2005-03-24,131.3284982
2005-03-25,131.3284982
2005-03-28,131.8979131
2005-03-29,130.8693937
2005-03-30,132.4603234
2005-03-31,132.1751642
2005-04-01,131.0030284
2005-04-04,131.5701781
2005-04-05,132.2550267
2005-04-06,132.2968806
2005-04-07,133.0455437
2005-04-08,131.804907
2005-04-11,131.7365853
2005-04-12,132.6455402
2005-04-13,130.5976834
2005-04-14,129.0370343
2005-04-15,126.8661566
2005-04-18,127.2940352
2005-04-19,128.0847057
2005-04-20,126.2068643
2005-04-21,128.5919289
2005-04-22,127.3619375
2005-04-25,128.6173722
2005-04-26,127.3054948
2005-04-27,127.8089003
2005-04-28,126.4788814
2005-04-29,127.8728633
2005-05-02,128.6317789
2005-05-03,128.6288008
2005-05-04,130.5842523
2005-05-05,130.4367817
2005-05-06,130.6108927
2005-05-09,131.447855
2005-05-10,130.0646865
2005-05-11,130.7688109
2005-05-12,129.4614526
2005-05-13,128.9857158
2005-05-16,130.5978502
2005-05-17,131.8638998
2005-05-18,133.2806979
2005-05-19,133.786299
2005-05-20,133.6918023
2005-05-23,134.3941238
2005-05-24,134.5117963
2005-05-25,133.9190189
2005-05-26,135.1537129
2005-05-27,135.47733
2005-05-30,135.47733
2005-05-31,134.6334307
2005-06-01,135.864971
2005-06-02,136.3829478
2005-06-03,135.5757274
2005-06-06,135.9584846
2005-06-07,135.9662331
2005-06-08,135.5548679
2005-06-09,136.5827293
2005-06-10,135.8732841
2005-06-13,136.3262995
2005-06-14,136.8826648
2005-06-15,137.2299699
2005-06-16,137.8331424
2005-06-17,138.4693877
2005-06-20,138.364691
2005-06-21,138.0740628
2005-06-22,137.9624122
2005-06-23,136.3525512
2005-06-24,135.3752497
2005-06-27,135.5553679
2005-06-28,136.9818527
2005-06-29,136.9436653
2005-06-30,136.60693
2005-07-01,137.1580869
2005-07-04,137.1580869
2005-07-05,138.7718226
2005-07-06,137.8208465
2005-07-07,138.316157
2005-07-08,139.8149714
2005-07-11,140.7652407
2005-07-12,141.0685829
2005-07-13,140.8565096
2005-07-14,140.9112687
2005-07-15,141.4398242
2005-07-18,140.9525899
2005-07-19,142.0930066
2005-07-20,142.8233791
2005-07-21,141.6932953
2005-07-22,142.8248328
2005-07-25,142.0164779
2005-07-26,142.5743514
2005-07-27,143.318098
2005-07-28,144.2607342
2005-07-29,143.2608097
2005-08-01,143.4573979
2005-08-02,144.3312074
2005-08-03,144.0713359
2005-08-04,142.9100046
2005-08-05,141.5896848
2005-08-08,141.2967562
2005-08-09,142.0619205
2005-08-10,142.0775707
2005-08-11,142.863642
2005-08-12,142.0825567
2005-08-15,142.3852703
2005-08-16,140.5480427
2005-08-17,140.4670955
2005-08-18,140.3034856
2005-08-19,140.3382979
2005-08-22,140.5461934
2005-08-23,140.0276162
2005-08-24,139.4292403
2005-08-25,139.7461655
2005-08-26,138.7374234
2005-08-29,139.6680652
2005-08-30,139.1898519
2005-08-31,140.8698382
2005-09-01,140.8497353
2005-09-02,140.2609856
2005-09-05,140.2609856
2005-09-06,142.0585711
2005-09-07,142.4853803
2005-09-08,141.7759304
2005-09-09,142.8870906
2005-09-12,142.710172
2005-09-13,141.6835788
2005-09-14,141.0293116
2005-09-15,141.1440982
2005-09-16,142.0129879
2005-09-19,141.4313281
2005-09-20,139.8733943
2005-09-21,138.9104638
2005-09-22,139.8011289
2005-09-23,139.9685099
2005-09-26,140.2187759
2005-09-27,140.0689792
2005-09-28,140.1762456
2005-09-29,141.411388
2005-09-30,142.0541721
2005-10-03,142.0634177
2005-10-04,140.5046076
2005-10-05,137.9474687
2005-10-06,136.9816426
2005-10-07,137.8263327
2005-10-10,136.8250981
2005-10-11,136.7555559
2005-10-12,135.6717236
2005-10-13,135.4790668
2005-10-14,136.7740923
2005-10-17,137.2195506
2005-10-18,135.4654328
2005-10-19,137.7793217
2005-10-20,135.9582138
2005-10-21,136.479438
2005-10-24,138.9486489
2005-10-25,138.4553092
2005-10-26,137.7334324
2005-10-27,135.6431512
2005-10-28,138.0462396
2005-10-31,139.5414494
2005-11-01,139.1988665
2005-11-02,141.2539893
2005-11-03,141.9728255
2005-11-04,142.0097328
2005-11-07,142.392963
2005-11-08,141.4822027
2005-11-09,141.4485702
2005-11-10,142.6114895
2005-11-11,142.9943238
2005-11-14,143.0713675
2005-11-15,142.4450566
2005-11-16,142.9185274
2005-11-17,144.7101438
2005-11-18,144.8074407
2005-11-21,145.6489886
2005-11-22,146.6536289
2005-11-23,147.1426189
2005-11-24,147.1426189
2005-11-25,147.4756127
2005-11-28,145.7470955
2005-11-29,146.1038272
2005-11-30,145.5793382
2005-12-01,147.623302
2005-12-02,147.9559104
2005-12-05,147.3816461
2005-12-06,147.5617896
2005-12-07,146.7843552
2005-12-08,146.7792531
2005-12-09,147.0657146
2005-12-12,147.6269207
2005-12-13,148.1582806
2005-12-14,148.7846688
2005-12-15,148.488722
2005-12-16,147.9129882
2005-12-19,146.5380753
2005-12-20,146.6233402
2005-12-21,147.1037605
2005-12-22,147.7242239
2005-12-23,147.9196802
2005-12-26,147.9196802
2005-12-27,146.3523181
2005-12-28,146.8536549
2005-12-29,146.4162316
2005-12-30,145.7103925
2006-01-02,145.7103925
2006-01-03,148.1110506
2006-01-04,148.8665507
2006-01-05,148.7750219
2006-01-06,150.3733799
2006-01-09,151.1931053
2006-01-10,151.1862774
2006-01-11,151.6428713
2006-01-12,150.6333916
2006-01-13,150.5744859
2006-01-16,150.5744859
2006-01-17,150.2509487
2006-01-18,149.3904145
2006-01-19,150.2315084
2006-01-20,147.729037
2006-01-23,147.8960247
2006-01-24,148.3580251
2006-01-25,147.6214023
2006-01-26,148.866126
2006-01-27,149.6958228
2006-01-30,149.7962365
2006-01-31,149.0418242
2006-02-01,149.0330858
2006-02-02,147.852755
2006-02-03,147.0513221
2006-02-06,147.226531
2006-02-07,145.7521375
2006-02-08,146.9880523
2006-02-09,146.73347
2006-02-10,146.9730117
2006-02-13,146.468676
2006-02-14,147.8715206
2006-02-15,148.54639
2006-02-16,149.6908824
2006-02-17,149.1352025
2006-02-20,149.1352025
2006-02-21,148.8720943
2006-02-22,149.6725014
2006-02-23,149.1838693
2006-02-24,149.3628073
2006-02-27,149.8862392
2006-02-28,148.4563857
2006-03-01,150.0352111
2006-03-02,149.7500114
2006-03-03,149.4556213
2006-03-06,148.2557721
2006-03-07,147.6039656
2006-03-08,147.6999656
2006-03-09,146.8266494
2006-03-10,147.91728
2006-03-13,148.1102342
2006-03-14,149.8460399
2006-03-15,150.6073508
2006-03-16,150.8441983
2006-03-17,151.1540382
2006-03-20,150.8796958
2006-03-21,149.8944652
2006-03-22,150.684918
2006-03-23,150.5905789
2006-03-24,150.7435491
2006-03-27,150.7023983
2006-03-28,149.929248
2006-03-29,151.0575512
2006-03-30,150.9842844
2006-03-31,150.3209822
2006-04-03,150.4279792
2006-04-04,151.3238651
2006-04-05,151.9409833
2006-04-06,151.6826394
2006-04-07,150.4215257
2006-04-10,150.5040451
2006-04-11,149.3142898
2006-04-12,149.2863482
2006-04-13,149.5591302
2006-04-14,149.5591302
2006-04-17,149.2453675
2006-04-18,151.7791261
2006-04-19,152.5238759
2006-04-20,152.547085
2006-04-21,152.2507966
2006-04-24,151.8919002
2006-04-25,151.3752177
2006-04-26,151.7462911
2006-04-27,151.9420745
2006-04-28,152.1541246
2006-05-01,151.5693873
2006-05-02,152.3333816
2006-05-03,151.7258372
2006-05-04,152.2570594
2006-05-05,153.6741484
2006-05-08,153.7155842
2006-05-09,153.4904528
2006-05-10,153.2666286
2006-05-11,151.417686
2006-05-12,149.5838228
2006-05-15,149.7553552
2006-05-16,149.3302874
2006-05-17,146.8357416
2006-05-18,145.9101093
2006-05-19,146.3738089
2006-05-22,145.3407938
2006-05-23,144.5299374
2006-05-24,144.6778662
2006-05-25,146.2605054
2006-05-26,146.9185026
2006-05-29,146.9185026
2006-05-30,144.5408046
2006-05-31,145.9985118
2006-06-01,147.8989153
2006-06-02,148.0686103
2006-06-05,144.8608598
2006-06-06,144.388258
2006-06-07,143.06783
2006-06-08,143.2483446
2006-06-09,142.7393496
2006-06-12,140.3440486
2006-06-13,139.0453366
2006-06-14,140.2927928
2006-06-15,144.0046758
2006-06-16,143.4549526
2006-06-19,141.765793
2006-06-20,141.4487905
2006-06-21,143.4453449
2006-06-22,142.5412654
2006-06-23,142.9545185
2006-06-26,143.5535244
2006-06-27,141.993383
2006-06-28,142.6795017
2006-06-29,146.1997306
2006-06-30,145.9946195
2006-07-03,147.0240397
2006-07-04,147.0240397
2006-07-05,145.5058231
2006-07-06,145.4962184
2006-07-07,144.1919025
2006-07-10,144.1521526
2006-07-11,144.8665099
2006-07-12,143.0198839
2006-07-13,141.0586049
2006-07-14,140.2714857
2006-07-17,139.6030331
2006-07-18,139.447796
2006-07-19,142.334505
2006-07-20,140.0922546
2006-07-21,138.4846343
2006-07-24,141.3176044
2006-07-25,142.5912497
2006-07-26,142.097744
2006-07-27,141.259892
2006-07-28,143.056316
2006-07-31,143.0757159
2006-08-01,141.8668882
2006-08-02,142.6847195
2006-08-03,142.9875456
2006-08-04,142.6552651
2006-08-07,142.4402302
2006-08-08,141.6178336
2006-08-09,141.0881485
2006-08-10,142.0155591
2006-08-11,141.3016734
2006-08-14,141.4117681
2006-08-15,143.6693346
2006-08-16,145.4326718
2006-08-17,145.7349814
2006-08-18,145.9701785
2006-08-21,145.0225141
2006-08-22,144.9960768
2006-08-23,143.8144088
2006-08-24,143.9932953
2006-08-25,144.1449774
2006-08-28,144.9746259
2006-08-29,145.5331424
2006-08-30,145.7458887
2006-08-31,146.037463
2006-09-01,147.0550192
2006-09-04,147.0550192
2006-09-05,147.4497868
2006-09-06,145.3086149
2006-09-07,144.6553837
2006-09-08,145.3129485
2006-09-11,145.5420295
2006-09-12,147.5116107
2006-09-13,148.2677696
2006-09-14,147.999303
2006-09-15,148.5131126
2006-09-18,148.7765651
2006-09-19,148.1761724
2006-09-20,148.8789622
2006-09-21,147.9447703
2006-09-22,147.256194
2006-09-25,148.7842987
2006-09-26,150.3752977
2006-09-27,150.6715999
2006-09-28,151.0928897
2006-09-29,150.5550708
2006-10-02,149.8749615
2006-10-03,149.8256587
2006-10-04,152.0956378
2006-10-05,152.9419687
2006-10-06,152.2367364
2006-10-09,152.4746623
2006-10-10,153.0783605
2006-10-11,152.4535556
2006-10-12,154.4058505
2006-10-13,154.6401116
2006-10-16,155.6473
2006-10-17,154.6755723
2006-10-18,154.6061967
2006-10-19,154.9477208
2006-10-20,154.7239844
2006-10-23,155.7822404
2006-10-24,156.188918
2006-10-25,156.6679745
2006-10-26,157.8479926
2006-10-27,156.0149298
2006-10-30,156.2197371
2006-10-31,156.2584572
2006-11-01,154.6231505
2006-11-02,154.762824
2006-11-03,154.4175728
2006-11-06,156.3673483
2006-11-07,156.6104858
2006-11-08,156.8632854
2006-11-09,156.0358063
2006-11-10,156.4862371
2006-11-13,156.8692283
2006-11-14,158.3362146
2006-11-15,159.2678996
2006-11-16,159.4538611
2006-11-17,159.343832
2006-11-20,159.4762646
2006-11-21,159.9392531
2006-11-22,160.5616844
2006-11-23,160.5616844
2006-11-24,159.8988302
2006-11-27,157.5695102
2006-11-28,158.0030709
2006-11-29,159.6747562
2006-11-30,159.8697757
2006-12-01,159.3341333
2006-12-04,161.1773371
2006-12-05,161.7781683
2006-12-06,161.7722986
2006-12-07,160.8464783
2006-12-08,160.9969552
2006-12-11,161.0131795
2006-12-12,160.3479502
2006-12-13,160.5517353
2006-12-14,162.2123224
2006-12-15,161.8939685
2006-12-18,160.9958673
2006-12-19,161.2337479
2006-12-20,160.825017
2006-12-21,160.1062597
2006-12-22,159.2795067
2006-12-25,159.2795067
2006-12-26,159.6752664
2006-12-27,160.7715562
2006-12-28,160.5484346
2006-12-29,159.788119
2007-01-01,159.788119
2007-01-02,159.788119
2007-01-03,159.3349253
2007-01-04,159.8314631
2007-01-05,158.9762561
2007-01-08,159.5210315
2007-01-09,159.6527434
2007-01-10,160.1900279
2007-01-11,161.6333143
2007-01-12,162.6865616
2007-01-15,162.6865616
2007-01-16,162.7188285
2007-01-17,162.6309572
2007-01-18,161.6960305
2007-01-19,162.5437644
2007-01-22,161.3210329
2007-01-23,162.1177366
2007-01-24,163.5997512
2007-01-25,161.6215669
2007-01-26,161.3282065
2007-01-29,161.3115233
2007-01-30,162.3424686
2007-01-31,163.7646272
2007-02-01,164.8745682
2007-02-02,165.2686199
2007-02-05,164.8413922
2007-02-06,165.0492464
2007-02-07,165.5052329
2007-02-08,165.5167413
2007-02-09,164.0345164
2007-02-12,163.2853569
2007-02-13,164.3822812
2007-02-14,166.0763276
2007-02-15,166.5320633
2007-02-16,166.1576491
2007-02-19,166.1576491
2007-02-20,166.8850653
2007-02-21,166.9934855
2007-02-22,167.1636399
2007-02-23,166.7275698
2007-02-26,166.0726856
2007-02-27,160.3771438
2007-02-28,161.0003158
2007-03-01,160.4533878
2007-03-02,158.5519211
2007-03-05,156.9299622
2007-03-06,159.2424731
2007-03-07,159.2652416
2007-03-08,160.4528752
2007-03-09,160.6405296
2007-03-12,160.9044831
2007-03-13,157.5961772
2007-03-14,158.651288
2007-03-15,159.0445505
2007-03-16,158.7362349
2007-03-19,160.5392793
2007-03-20,161.4570886
2007-03-21,164.0137686
2007-03-22,163.7869224
2007-03-23,164.0053307
2007-03-26,164.1255656
2007-03-27,162.9412169
2007-03-28,161.6732235
2007-03-29,162.0733618
2007-03-30,161.9498609
2007-04-02,162.5652308
2007-04-03,164.1577308
2007-04-04,164.6988051
2007-04-05,165.2329645
2007-04-06,165.2329645
2007-04-09,165.4394736
2007-04-10,165.7446442
2007-04-11,164.6737862
2007-04-12,165.9549662
2007-04-13,166.3436919
2007-04-16,168.1349152
2007-04-17,168.6592435
2007-04-18,168.3698181
2007-04-19,168.0117657
2007-04-20,169.6896725
2007-04-23,169.3902273
2007-04-24,169.6233584
2007-04-25,171.0288519
2007-04-26,170.7370128
2007-04-27,170.6563937
2007-04-30,168.6000678
2007-05-01,169.0968907
2007-05-02,170.7467463
2007-05-03,171.3623915
2007-05-04,171.6175774
2007-05-07,171.809173
2007-05-08,171.6803833
2007-05-09,172.2381186
2007-05-10,169.7283615
2007-05-11,171.3762691
2007-05-14,170.9709017
2007-05-15,170.2736638
2007-05-16,171.7391468
2007-05-17,171.7112011
2007-05-18,173.0019371
2007-05-21,173.4077378
2007-05-22,173.325611
2007-05-23,173.0747844
2007-05-24,171.2334455
2007-05-25,172.1791119
2007-05-28,172.1791119
2007-05-29,172.7450566
2007-05-30,174.4084036
2007-05-31,174.9716939
2007-06-01,175.8635361
2007-06-04,176.6346312
2007-06-05,175.664135
2007-06-06,173.9681697
2007-06-07,170.7696175
2007-06-08,172.8176302
2007-06-11,172.8509306
2007-06-12,171.1862802
2007-06-13,173.6941616
2007-06-14,174.8777497
2007-06-15,176.0559962
2007-06-18,175.8854524
2007-06-19,176.0439266
2007-06-20,173.9942048
2007-06-21,175.1713824
2007-06-22,173.3049559
2007-06-25,172.4193187
2007-06-26,171.6827539
2007-06-27,173.5049458
2007-06-28,173.3571223
2007-06-29,172.9761448
2007-07-02,174.7133193
2007-07-03,175.3133555
2007-07-04,175.3133555
2007-07-05,175.9865149
2007-07-06,177.0898336
2007-07-09,177.2885551
2007-07-10,174.8026881
2007-07-11,175.8395924
2007-07-12,179.1740931
2007-07-13,179.5874625
2007-07-16,179.0140218
2007-07-17,179.1977656
2007-07-18,179.1089443
2007-07-19,180.1506682
2007-07-20,178.1815049
2007-07-23,178.6064587
2007-07-24,175.4667793
2007-07-25,175.7563833
2007-07-26,171.7100536
2007-07-27,169.1562853
2007-07-30,171.3017118
2007-07-31,169.0694341
2007-08-01,170.0983943
2007-08-02,170.9836604
2007-08-03,166.5274134
2007-08-06,169.6544265
2007-08-07,170.3789427
2007-08-08,172.7406181
2007-08-09,167.9939392
2007-08-10,168.6055858
2007-08-13,168.5354859
2007-08-14,165.0987085
2007-08-15,162.5105811
2007-08-16,162.0762826
2007-08-17,165.7248688
2007-08-20,166.1245132
2007-08-21,166.5158783
2007-08-22,168.6155127
2007-08-23,168.2449327
2007-08-24,170.7960971
2007-08-27,169.6484978
2007-08-28,165.6227551
2007-08-29,169.5954284
2007-08-30,169.3687929
2007-08-31,171.4997457
2007-09-03,171.4997457
2007-09-04,173.1758496
2007-09-05,171.4547364
2007-09-06,172.1131918
2007-09-07,168.9613314
2007-09-10,168.4099325
2007-09-11,170.6481379
2007-09-12,170.4863911
2007-09-13,171.8169617
2007-09-14,172.0193422
2007-09-17,170.7250698
2007-09-18,175.833257
2007-09-19,176.7945859
2007-09-20,175.8067618
2007-09-21,176.6723212
2007-09-24,175.8873608
2007-09-25,175.7470645
2007-09-26,176.5797079
2007-09-27,177.5427357
2007-09-28,177.3166218
2007-10-01,179.4244295
2007-10-02,179.2450486
2007-10-03,178.367721
2007-10-04,178.5543047
2007-10-05,180.7350281
2007-10-08,180.3049368
2007-10-09,182.0205258
2007-10-10,182.6723198
2007-10-11,181.4764018
2007-10-12,182.8035853
2007-10-15,180.9616985
2007-10-16,179.9206272
2007-10-17,180.4574697
2007-10-18,180.7308605
2007-10-19,175.4711828
2007-10-22,176.4486256
2007-10-23,177.9832128
2007-10-24,178.0921209
2007-10-25,178.0349343
2007-10-26,180.6665005
2007-10-29,181.5862022
2007-10-30,180.6156448
2007-10-31,183.3281611
2007-11-01,179.3111255
2007-11-02,180.3673622
2007-11-05,179.1963574
2007-11-06,181.2383749
2007-11-07,176.5407932
2007-11-08,175.7716043
2007-11-09,172.7946045
2007-11-12,170.3741703
2007-11-13,175.4430467
2007-11-14,174.2243324
2007-11-15,172.2859808
2007-11-16,173.472425
2007-11-19,170.6339072
2007-11-20,171.5086617
2007-11-21,168.7723621
2007-11-22,168.7723621
2007-11-23,171.4598766
2007-11-26,167.8244335
2007-11-27,169.656628
2007-11-28,174.5418245
2007-11-29,174.7150135
2007-11-30,174.9910371
2007-12-03,174.01999
2007-12-04,172.8965169
2007-12-05,175.8107677
2007-12-06,179.0232633
2007-12-07,179.1897619
2007-12-10,180.5514127
2007-12-11,175.7479254
2007-12-12,177.0671516
2007-12-13,177.1317908
2007-12-14,174.854931
2007-12-17,172.2233236
2007-12-18,173.3567103
2007-12-19,173.3929244
2007-12-20,174.8824371
2007-12-21,178.1111889
2007-12-24,179.6582251
2007-12-25,179.6582251
2007-12-26,179.7364084
2007-12-27,177.0827888
2007-12-28,177.3017388
2007-12-31,176.2797817
2008-01-01,176.2797817
2008-01-02,173.6966254
2008-01-03,173.298431
2008-01-04,167.9353656
2008-01-07,167.7230819
2008-01-08,164.3806593
2008-01-09,166.5331387
2008-01-10,167.7893501
2008-01-11,165.1157335
2008-01-14,167.4205743
2008-01-15,162.8103275
2008-01-16,161.4607409
2008-01-17,156.8494639
2008-01-18,156.7319762
2008-01-21,156.7319762
2008-01-22,155.3890372
2008-01-23,158.3766245
2008-01-24,160.9138115
2008-01-25,158.2752106
2008-01-28,160.9571983
2008-01-29,162.1704991
2008-01-30,161.0729178
2008-01-31,163.3695512
2008-02-01,165.5018265
2008-02-04,163.6847852
2008-02-05,158.4501613
2008-02-06,156.6522718
2008-02-07,158.1798078
2008-02-08,158.5670519
2008-02-11,159.6928907
2008-02-12,160.3330713
2008-02-13,162.6802312
2008-02-14,160.3235539
2008-02-15,160.0811043
2008-02-18,160.0811043
2008-02-19,160.5153138
2008-02-20,162.2986828
2008-02-21,160.0458759
2008-02-22,161.2430544
2008-02-25,164.0250459
2008-02-26,165.8216651
2008-02-27,165.7423443
2008-02-28,164.1410022
