Date,MSCI USA Value Exposure Select Index
2003-06-04,1154.113295
2003-06-05,1158.586488
2003-06-06,1156.248589
2003-06-09,1140.821228
2003-06-10,1148.962478
2003-06-11,1166.209498
2003-06-12,1165.691742
2003-06-13,1154.77542
2003-06-16,1177.487161
2003-06-17,1178.934953
2003-06-18,1179.19886
2003-06-19,1161.545318
2003-06-20,1163.024151
2003-06-23,1147.02765
2003-06-24,1154.41958
2003-06-25,1141.703673
2003-06-26,1156.285687
2003-06-27,1148.478504
2003-06-30,1145.824955
2003-07-01,1153.751909
2003-07-02,1165.542989
2003-07-03,1156.362789
2003-07-04,1156.362789
2003-07-07,1176.130352
2003-07-08,1185.979794
2003-07-09,1176.07574
2003-07-10,1155.895885
2003-07-11,1164.153808
2003-07-14,1169.432964
2003-07-15,1163.449064
2003-07-16,1156.542566
2003-07-17,1145.650007
2003-07-18,1159.39496
2003-07-21,1144.140661
2003-07-22,1151.501365
2003-07-23,1152.379159
2003-07-24,1144.955687
2003-07-25,1164.814417
2003-07-28,1162.09498
2003-07-29,1154.498286
2003-07-30,1152.707689
2003-07-31,1156.229257
2003-08-01,1147.919742
2003-08-04,1147.65187
2003-08-05,1129.210918
2003-08-06,1130.432935
2003-08-07,1140.325739
2003-08-08,1146.117906
2003-08-11,1147.893098
2003-08-12,1160.184859
2003-08-13,1155.741676
2003-08-14,1163.963471
2003-08-15,1164.820659
2003-08-18,1174.039661
2003-08-19,1177.559425
2003-08-20,1177.131545
2003-08-21,1180.323428
2003-08-22,1167.076869
2003-08-25,1165.217132
2003-08-26,1169.511023
2003-08-27,1169.830179
2003-08-28,1177.655814
2003-08-29,1185.281678
2003-09-01,1185.281678
2003-09-02,1204.149253
2003-09-03,1210.658165
2003-09-04,1210.184417
2003-09-05,1200.918129
2003-09-08,1212.771315
2003-09-09,1200.68988
2003-09-10,1190.65241
2003-09-11,1193.171523
2003-09-12,1192.525956
2003-09-15,1186.904204
2003-09-16,1200.826378
2003-09-17,1203.463875
2003-09-18,1217.698575
2003-09-19,1216.770355
2003-09-22,1202.851385
2003-09-23,1206.698225
2003-09-24,1188.341223
2003-09-25,1176.837194
2003-09-26,1169.998618
2003-09-29,1178.782836
2003-09-30,1172.412328
2003-10-01,1195.453055
2003-10-02,1196.305061
2003-10-03,1210.228874
2003-10-06,1215.666058
2003-10-07,1218.906305
2003-10-08,1216.625349
2003-10-09,1224.19222
2003-10-10,1225.091401
2003-10-13,1233.7485
2003-10-14,1239.443871
2003-10-15,1236.139212
2003-10-16,1237.530459
2003-10-17,1228.039727
2003-10-20,1231.134625
2003-10-21,1230.535204
2003-10-22,1211.087791
2003-10-23,1216.695068
2003-10-24,1213.663663
2003-10-27,1219.889222
2003-10-28,1232.882373
2003-10-29,1238.119253
2003-10-30,1234.468631
2003-10-31,1243.467442
2003-11-03,1251.585658
2003-11-04,1246.176058
2003-11-05,1244.296277
2003-11-06,1253.598038
2003-11-07,1252.265983
2003-11-10,1243.049035
2003-11-11,1242.906735
2003-11-12,1255.589759
2003-11-13,1259.691609
2003-11-14,1255.281335
2003-11-17,1245.958627
2003-11-18,1237.38124
2003-11-19,1243.984405
2003-11-20,1236.96186
2003-11-21,1238.215432
2003-11-24,1255.9379
2003-11-25,1262.169535
2003-11-26,1269.191918
2003-11-27,1269.191918
2003-11-28,1269.790358
2003-12-01,1286.512671
2003-12-02,1286.896387
2003-12-03,1288.046776
2003-12-04,1293.872482
2003-12-05,1284.90514
2003-12-08,1293.148934
2003-12-09,1283.543746
2003-12-10,1281.135179
2003-12-11,1297.322359
2003-12-12,1299.985982
2003-12-15,1288.607883
2003-12-16,1296.687049
2003-12-17,1301.485728
2003-12-18,1316.529322
2003-12-19,1316.363798
2003-12-22,1322.789926
2003-12-23,1327.245285
2003-12-24,1326.035386
2003-12-25,1326.035386
2003-12-26,1328.347285
2003-12-29,1345.4862
2003-12-30,1346.109936
2003-12-31,1347.739369
2004-01-01,1347.739369
2004-01-02,1347.378315
2004-01-05,1362.835712
2004-01-06,1362.943727
2004-01-07,1361.626251
2004-01-08,1368.068956
2004-01-09,1358.717187
2004-01-12,1364.249396
2004-01-13,1358.767088
2004-01-14,1375.161918
2004-01-15,1378.667196
2004-01-16,1387.260849
2004-01-19,1387.260849
2004-01-20,1389.437504
2004-01-21,1402.209558
2004-01-22,1402.775556
2004-01-23,1397.610335
2004-01-26,1411.191281
2004-01-27,1400.714881
2004-01-28,1382.71152
2004-01-29,1383.419726
2004-01-30,1382.533112
2004-02-02,1388.61678
2004-02-03,1393.610866
2004-02-04,1379.275806
2004-02-05,1382.202959
2004-02-06,1395.288736
2004-02-09,1390.564707
2004-02-10,1399.779067
2004-02-11,1410.828479
2004-02-12,1405.822155
2004-02-13,1402.84487
2004-02-16,1402.84487
2004-02-17,1413.027056
2004-02-18,1405.723843
2004-02-19,1401.093207
2004-02-20,1394.855764
2004-02-23,1390.517743
2004-02-24,1387.596148
2004-02-25,1393.009577
2004-02-26,1397.835828
2004-02-27,1401.379605
2004-03-01,1415.764702
2004-03-02,1409.678988
2004-03-03,1414.387961
2004-03-04,1417.320724
2004-03-05,1420.448705
2004-03-08,1409.244491
2004-03-09,1399.199425
2004-03-10,1377.273942
2004-03-11,1354.079119
2004-03-12,1369.978577
2004-03-15,1352.303654
2004-03-16,1358.896643
2004-03-17,1374.200249
2004-03-18,1376.161338
2004-03-19,1361.182713
2004-03-22,1345.63561
2004-03-23,1347.203759
2004-03-24,1339.442193
2004-03-25,1357.74705
2004-03-26,1358.631
2004-03-29,1375.097778
2004-03-30,1382.6998
2004-03-31,1385.127477
2004-04-01,1392.399137
2004-04-02,1401.792386
2004-04-05,1417.252903
2004-04-06,1414.555309
2004-04-07,1404.896121
2004-04-08,1405.99684
2004-04-09,1405.99684
2004-04-12,1412.479625
2004-04-13,1393.902489
2004-04-14,1392.103737
2004-04-15,1392.29616
2004-04-16,1399.249784
2004-04-19,1399.90124
2004-04-20,1380.938341
2004-04-21,1390.72067
2004-04-22,1414.732486
2004-04-23,1412.712078
2004-04-26,1404.643165
2004-04-27,1409.861505
2004-04-28,1390.320234
2004-04-29,1374.193333
2004-04-30,1369.44562
2004-05-03,1381.125737
2004-05-04,1385.279955
2004-05-05,1388.331301
2004-05-06,1378.099693
2004-05-07,1354.805944
2004-05-10,1335.595854
2004-05-11,1342.553724
2004-05-12,1342.225049
2004-05-13,1342.621542
2004-05-14,1344.091533
2004-05-17,1330.100055
2004-05-18,1338.743508
2004-05-19,1336.013599
2004-05-20,1336.171795
2004-05-21,1342.23367
2004-05-24,1340.543288
2004-05-25,1362.275881
2004-05-26,1363.699855
2004-05-27,1372.664098
2004-05-28,1373.388052
2004-05-31,1373.388052
2004-06-01,1375.38919
2004-06-02,1379.981095
2004-06-03,1373.2955
2004-06-04,1379.117216
2004-06-07,1403.644412
2004-06-08,1406.177208
2004-06-09,1393.673653
2004-06-10,1401.025348
2004-06-11,1401.025348
2004-06-14,1386.117456
2004-06-15,1396.833395
2004-06-16,1398.729428
2004-06-17,1399.976194
2004-06-18,1402.59452
2004-06-21,1396.731666
2004-06-22,1401.55991
2004-06-23,1415.420523
2004-06-24,1413.440181
2004-06-25,1407.977168
2004-06-28,1406.616838
2004-06-29,1411.522346
2004-06-30,1419.797711
2004-07-01,1405.039113
2004-07-02,1399.412066
2004-07-05,1399.412066
2004-07-06,1388.63694
2004-07-07,1388.930504
2004-07-08,1374.326967
2004-07-09,1381.753954
2004-07-12,1384.231254
2004-07-13,1387.726377
2004-07-14,1382.123686
2004-07-15,1376.644613
2004-07-16,1373.609494
2004-07-19,1377.7304
2004-07-20,1382.502721
2004-07-21,1367.979025
2004-07-22,1363.739665
2004-07-23,1352.692448
2004-07-26,1349.574675
2004-07-27,1356.861781
2004-07-28,1358.583522
2004-07-29,1370.160236
2004-07-30,1372.892686
2004-08-02,1378.872098
2004-08-03,1370.805976
2004-08-04,1368.65884
2004-08-05,1349.827861
2004-08-06,1327.348064
2004-08-09,1331.93566
2004-08-10,1350.583249
2004-08-11,1346.055807
2004-08-12,1323.96871
2004-08-13,1323.633193
2004-08-16,1344.061664
2004-08-17,1345.654035
2004-08-18,1360.483402
2004-08-19,1356.161614
2004-08-20,1366.297996
2004-08-23,1361.132992
2004-08-24,1362.501245
2004-08-25,1370.691846
2004-08-26,1370.794628
2004-08-27,1373.363836
2004-08-30,1364.345474
2004-08-31,1369.443373
2004-09-01,1370.398509
2004-09-02,1387.758144
2004-09-03,1386.955224
2004-09-06,1386.955224
2004-09-07,1399.254965
2004-09-08,1391.376753
2004-09-09,1390.500117
2004-09-10,1396.086594
2004-09-13,1401.954408
2004-09-14,1402.703338
2004-09-15,1398.949074
2004-09-16,1405.23126
2004-09-17,1407.272688
2004-09-20,1401.82371
2004-09-21,1412.242267
2004-09-22,1396.235149
2004-09-23,1391.23953
2004-09-24,1395.034855
2004-09-27,1388.658291
2004-09-28,1397.578174
2004-09-29,1401.149919
2004-09-30,1394.019622
2004-10-01,1413.368322
2004-10-04,1418.549969
2004-10-05,1414.03846
2004-10-06,1421.602085
2004-10-07,1408.04844
2004-10-08,1397.936931
2004-10-11,1398.746091
2004-10-12,1395.350661
2004-10-13,1382.249966
2004-10-14,1367.443383
2004-10-15,1367.976627
2004-10-18,1369.12259
2004-10-19,1346.688217
2004-10-20,1349.266547
2004-10-21,1349.531244
2004-10-22,1341.884166
2004-10-25,1343.208186
2004-10-26,1368.792187
2004-10-27,1386.620103
2004-10-28,1388.576492
2004-10-29,1394.59066
2004-11-01,1393.226984
2004-11-02,1393.765516
2004-11-03,1410.881682
2004-11-04,1442.012791
2004-11-05,1449.466707
2004-11-08,1450.245625
2004-11-09,1453.183556
2004-11-10,1456.651189
2004-11-11,1468.83413
2004-11-12,1478.357884
2004-11-15,1481.22624
2004-11-16,1473.016634
2004-11-17,1490.819305
2004-11-18,1492.109249
2004-11-19,1478.762719
2004-11-22,1489.6903
2004-11-23,1488.853411
2004-11-24,1495.953528
2004-11-25,1495.953528
2004-11-26,1501.811205
2004-11-29,1495.222161
2004-11-30,1494.084359
2004-12-01,1515.641997
2004-12-02,1508.975895
2004-12-03,1515.020821
2004-12-06,1513.930873
2004-12-07,1497.059912
2004-12-08,1505.804988
2004-12-09,1514.642076
2004-12-10,1518.168551
2004-12-13,1532.836535
2004-12-14,1539.58738
2004-12-15,1548.506771
2004-12-16,1545.506774
2004-12-17,1536.742928
2004-12-20,1537.327296
2004-12-21,1552.751913
2004-12-22,1557.396298
2004-12-23,1555.983181
2004-12-24,1555.983181
2004-12-31,1564.132079
2005-01-03,1544.823915
2005-01-04,1529.018821
2005-01-05,1524.309595
2005-01-06,1530.494985
2005-01-07,1526.632533
2005-01-10,1535.344102
2005-01-11,1525.176016
2005-01-12,1532.310419
2005-01-13,1526.322515
2005-01-14,1536.951704
2005-01-17,1536.951704
2005-01-18,1552.016145
2005-01-19,1539.377536
2005-01-20,1525.231686
2005-01-21,1516.130873
2005-01-24,1508.937843
2005-01-25,1514.022703
2005-01-26,1524.38058
2005-01-27,1527.433373
2005-01-28,1515.469476
2005-01-31,1531.217677
2005-02-01,1542.067233
2005-02-02,1545.302904
2005-02-03,1543.869253
2005-02-04,1564.744069
2005-02-07,1561.298504
2005-02-08,1562.543956
2005-02-09,1552.866793
2005-02-10,1560.010117
2005-02-11,1573.672248
2005-02-14,1572.283863
2005-02-15,1578.2021
2005-02-16,1581.795214
2005-02-17,1568.200363
2005-02-18,1582.847791
2005-02-21,1582.847791
2005-02-22,1553.463398
2005-02-23,1565.246623
2005-02-24,1582.05882
2005-02-25,1598.811535
2005-02-28,1591.295711
2005-03-01,1601.293189
2005-03-02,1598.268368
2005-03-03,1600.657752
2005-03-04,1615.914649
2005-03-07,1618.135329
2005-03-08,1611.576145
2005-03-09,1595.991782
2005-03-10,1596.796529
2005-03-11,1592.214863
2005-03-14,1602.469978
2005-03-15,1592.096118
2005-03-16,1575.243803
2005-03-17,1580.497264
2005-03-18,1575.138517
2005-03-21,1572.975792
2005-03-22,1563.262904
2005-03-23,1560.581145
2005-03-24,1561.82023
2005-03-25,1561.82023
2005-03-28,1564.648949
2005-03-29,1560.831585
2005-03-30,1581.237612
2005-03-31,1584.770583
2005-04-01,1577.112044
2005-04-04,1583.87255
2005-04-05,1584.522552
2005-04-06,1589.896454
2005-04-07,1597.294277
2005-04-08,1581.711741
2005-04-11,1581.831856
2005-04-12,1590.855212
2005-04-13,1573.418495
2005-04-14,1553.305229
2005-04-15,1516.210391
2005-04-18,1514.856249
2005-04-19,1527.93523
2005-04-20,1503.616738
2005-04-21,1532.205899
2005-04-22,1523.4293
2005-04-25,1536.346305
2005-04-26,1520.570543
2005-04-27,1526.57312
2005-04-28,1513.228807
2005-04-29,1533.246641
2005-05-02,1543.99298
2005-05-03,1544.031026
2005-05-04,1572.407604
2005-05-05,1568.923066
2005-05-06,1569.593349
2005-05-09,1577.407634
2005-05-10,1559.214973
2005-05-11,1562.576782
2005-05-12,1543.838304
2005-05-13,1533.590855
2005-05-16,1551.348371
2005-05-17,1565.132154
2005-05-18,1581.68551
2005-05-19,1587.829006
2005-05-20,1587.483634
2005-05-23,1597.156375
2005-05-24,1596.324647
2005-05-25,1590.394392
2005-05-26,1604.625557
2005-05-27,1607.219092
2005-05-30,1607.219092
2005-05-31,1599.189235
2005-06-01,1609.775473
2005-06-02,1615.220711
2005-06-03,1605.388216
2005-06-06,1608.525756
2005-06-07,1610.787043
2005-06-08,1606.188238
2005-06-09,1616.535022
2005-06-10,1621.467442
2005-06-13,1626.31831
2005-06-14,1634.555475
2005-06-15,1644.543814
2005-06-16,1653.014751
2005-06-17,1662.482453
2005-06-20,1660.296438
2005-06-21,1662.647295
2005-06-22,1661.551998
2005-06-23,1642.572726
2005-06-24,1626.808701
2005-06-27,1627.003901
2005-06-28,1642.041694
2005-06-29,1643.381955
2005-06-30,1632.744257
2005-07-01,1640.884821
2005-07-04,1640.884821
2005-07-05,1657.128753
2005-07-06,1649.349186
2005-07-07,1653.658489
2005-07-08,1668.466685
2005-07-11,1678.050438
2005-07-12,1678.895487
2005-07-13,1680.635344
2005-07-14,1686.101
2005-07-15,1690.405967
2005-07-18,1685.384796
2005-07-19,1695.10505
2005-07-20,1703.236812
2005-07-21,1687.667459
2005-07-22,1697.206679
2005-07-25,1690.25604
2005-07-26,1696.191025
2005-07-27,1705.294532
2005-07-28,1718.307319
2005-07-29,1710.418903
2005-08-01,1709.267112
2005-08-02,1712.450163
2005-08-03,1719.309745
2005-08-04,1707.133562
2005-08-05,1688.743893
2005-08-08,1685.548806
2005-08-09,1696.326079
2005-08-10,1699.223966
2005-08-11,1707.04231
2005-08-12,1697.484156
2005-08-15,1701.238317
2005-08-16,1681.016504
2005-08-17,1689.633172
2005-08-18,1687.087651
2005-08-19,1686.949264
2005-08-22,1690.986179
2005-08-23,1685.075592
2005-08-24,1679.492991
2005-08-25,1685.098515
2005-08-26,1676.530168
2005-08-29,1681.491743
2005-08-30,1679.687721
2005-08-31,1695.190487
2005-09-01,1695.734189
2005-09-02,1695.979764
2005-09-05,1695.979764
2005-09-06,1712.486926
2005-09-07,1719.417565
2005-09-08,1712.697119
2005-09-09,1728.531662
2005-09-12,1728.152436
2005-09-13,1715.636782
2005-09-14,1715.565739
2005-09-15,1721.686862
2005-09-16,1737.011836
2005-09-19,1728.563773
2005-09-20,1712.721616
2005-09-21,1697.755449
2005-09-22,1701.939183
2005-09-23,1709.703027
2005-09-26,1715.473311
2005-09-27,1711.886888
2005-09-28,1721.228721
2005-09-29,1735.296722
2005-09-30,1740.755776
2005-10-03,1738.322913
2005-10-04,1719.741572
2005-10-05,1688.286395
2005-10-06,1674.279377
2005-10-07,1680.277343
2005-10-10,1666.551322
2005-10-11,1669.230696
2005-10-12,1654.875732
2005-10-13,1647.550269
2005-10-14,1658.931149
2005-10-17,1671.982243
2005-10-18,1653.302082
2005-10-19,1672.143662
2005-10-20,1642.621714
2005-10-21,1649.418044
2005-10-24,1680.754187
2005-10-25,1672.451256
2005-10-26,1662.533812
2005-10-27,1645.344375
2005-10-28,1673.921113
2005-10-31,1689.239993
2005-11-01,1693.786373
2005-11-02,1711.162124
2005-11-03,1717.222756
2005-11-04,1715.247236
2005-11-07,1719.102123
2005-11-08,1707.698756
2005-11-09,1704.85696
2005-11-10,1716.444501
2005-11-11,1723.966924
2005-11-14,1728.520602
2005-11-15,1721.062571
2005-11-16,1725.738351
2005-11-17,1743.974528
2005-11-18,1754.393709
2005-11-21,1754.42616
2005-11-22,1763.935367
2005-11-23,1771.060156
2005-11-24,1771.060156
2005-11-25,1771.494038
2005-11-28,1755.478487
2005-11-29,1763.988617
2005-11-30,1754.783033
2005-12-01,1776.554979
2005-12-02,1773.916214
2005-12-05,1768.480685
2005-12-06,1767.486769
2005-12-07,1757.775478
2005-12-08,1754.213972
2005-12-09,1757.543364
2005-12-12,1759.840327
2005-12-13,1765.457857
2005-12-14,1774.300577
2005-12-15,1774.553966
2005-12-16,1768.9114
2005-12-19,1766.266758
2005-12-20,1766.102776
2005-12-21,1772.834007
2005-12-22,1779.549916
2005-12-23,1776.647777
2005-12-26,1776.647777
2005-12-27,1763.115918
2005-12-28,1768.174417
2005-12-29,1768.54712
2005-12-30,1761.762556
2006-01-02,1761.762556
2006-01-03,1788.706675
2006-01-04,1805.765537
2006-01-05,1808.931129
2006-01-06,1826.522618
2006-01-09,1839.531544
2006-01-10,1836.227807
2006-01-11,1843.729642
2006-01-12,1831.816942
2006-01-13,1829.63173
2006-01-16,1829.63173
2006-01-17,1820.310981
2006-01-18,1816.385265
2006-01-19,1827.817463
2006-01-20,1801.596175
2006-01-23,1810.482661
2006-01-24,1814.130075
2006-01-25,1815.833776
2006-01-26,1832.9823
2006-01-27,1850.461743
2006-01-30,1853.940605
2006-01-31,1843.139721
2006-02-01,1845.703463
2006-02-02,1825.182635
2006-02-03,1815.697682
2006-02-06,1817.106288
2006-02-07,1802.709062
2006-02-08,1820.082485
2006-02-09,1815.101045
2006-02-10,1816.343234
2006-02-13,1808.726467
2006-02-14,1830.476954
2006-02-15,1834.504017
2006-02-16,1851.381713
2006-02-17,1850.367275
2006-02-20,1850.367275
2006-02-21,1842.224771
2006-02-22,1860.603801
2006-02-23,1849.069509
2006-02-24,1848.217507
2006-02-27,1856.748349
2006-02-28,1838.882819
2006-03-01,1852.344127
2006-03-02,1851.082788
2006-03-03,1845.814596
2006-03-06,1831.063205
2006-03-07,1827.418491
2006-03-08,1828.387935
2006-03-09,1824.628467
2006-03-10,1839.439033
2006-03-13,1843.399279
2006-03-14,1863.296151
2006-03-15,1875.19788
2006-03-16,1881.961129
2006-03-17,1886.820007
2006-03-20,1883.945107
2006-03-21,1872.896624
2006-03-22,1881.959226
2006-03-23,1877.303124
2006-03-24,1879.983406
2006-03-27,1878.074641
2006-03-28,1863.083777
2006-03-29,1877.529438
2006-03-30,1872.219469
2006-03-31,1861.983097
2006-04-03,1872.412747
2006-04-04,1883.01335
2006-04-05,1897.377738
2006-04-06,1885.318222
2006-04-07,1862.663968
2006-04-10,1861.137832
2006-04-11,1845.339769
2006-04-12,1846.730943
2006-04-13,1847.039903
2006-04-14,1847.039903
2006-04-17,1847.871749
2006-04-18,1888.770721
2006-04-19,1894.713359
2006-04-20,1897.732868
2006-04-21,1896.198277
2006-04-24,1894.657337
2006-04-25,1885.724166
2006-04-26,1896.018414
2006-04-27,1892.080814
2006-04-28,1893.84402
2006-05-01,1892.919675
2006-05-02,1907.317475
2006-05-03,1903.589371
2006-05-04,1909.007213
2006-05-05,1925.424428
2006-05-08,1925.074141
2006-05-09,1925.355466
2006-05-10,1928.11862
2006-05-11,1906.568312
2006-05-12,1882.338825
2006-05-15,1883.625906
2006-05-16,1879.705961
2006-05-17,1846.687473
2006-05-18,1837.272876
2006-05-19,1843.017126
2006-05-22,1835.351137
2006-05-23,1833.225016
2006-05-24,1835.461947
2006-05-25,1856.002966
2006-05-26,1867.44896
2006-05-29,1867.44896
2006-05-30,1831.550779
2006-05-31,1852.50737
2006-06-01,1872.683132
2006-06-02,1873.051483
2006-06-05,1836.024034
2006-06-06,1832.189159
2006-06-07,1816.910595
2006-06-08,1817.078332
2006-06-09,1811.207287
2006-06-12,1789.649614
2006-06-13,1769.440361
2006-06-14,1778.829377
2006-06-15,1822.806618
2006-06-16,1816.57472
2006-06-19,1803.106465
2006-06-20,1800.145177
2006-06-21,1816.724228
2006-06-22,1807.59595
2006-06-23,1809.243725
2006-06-26,1820.585006
2006-06-27,1807.689022
2006-06-28,1816.371163
2006-06-29,1850.532103
2006-06-30,1852.140909
2006-07-03,1867.379579
2006-07-04,1867.379579
2006-07-05,1857.122068
2006-07-06,1868.207258
2006-07-07,1860.503468
2006-07-10,1863.378788
2006-07-11,1868.599151
2006-07-12,1849.851205
2006-07-13,1825.399032
2006-07-14,1812.920964
2006-07-17,1808.305434
2006-07-18,1809.803405
2006-07-19,1847.633357
2006-07-20,1837.273491
2006-07-21,1822.999388
2006-07-24,1856.914679
2006-07-25,1876.487568
2006-07-26,1878.267746
2006-07-27,1872.935531
2006-07-28,1891.816791
2006-07-31,1886.432437
2006-08-01,1877.517793
2006-08-02,1884.711557
2006-08-03,1889.121076
2006-08-04,1884.835029
2006-08-07,1881.130921
2006-08-08,1876.900431
2006-08-09,1869.852224
2006-08-10,1879.38586
2006-08-11,1871.775616
2006-08-14,1877.577299
2006-08-15,1899.877312
2006-08-16,1917.552586
2006-08-17,1920.154825
2006-08-18,1930.667803
2006-08-21,1921.496569
2006-08-22,1921.868312
2006-08-23,1916.58622
2006-08-24,1923.140826
2006-08-25,1921.989031
2006-08-28,1933.39624
2006-08-29,1940.739078
2006-08-30,1939.969478
2006-08-31,1943.424566
2006-09-01,1955.129077
2006-09-04,1955.129077
2006-09-05,1956.659788
2006-09-06,1936.621371
2006-09-07,1929.354581
2006-09-08,1942.017548
2006-09-11,1944.863223
2006-09-12,1965.192681
2006-09-13,1970.060551
2006-09-14,1967.539362
2006-09-15,1966.011008
2006-09-18,1969.300522
2006-09-19,1961.982164
2006-09-20,1970.738683
2006-09-21,1954.360195
2006-09-22,1954.422746
2006-09-25,1967.147277
2006-09-26,1980.591845
2006-09-27,1979.726452
2006-09-28,1985.585029
2006-09-29,1982.613167
2006-10-02,1981.097947
2006-10-03,1979.384515
2006-10-04,2001.57337
2006-10-05,2005.711999
2006-10-06,1996.746345
2006-10-09,2002.442292
2006-10-10,2006.941177
2006-10-11,2006.928226
2006-10-12,2025.514996
2006-10-13,2035.388265
2006-10-16,2048.03248
2006-10-17,2041.935325
2006-10-18,2050.483843
2006-10-19,2052.210193
2006-10-20,2050.172606
2006-10-23,2059.419067
2006-10-24,2061.136837
2006-10-25,2070.05109
2006-10-26,2080.49677
2006-10-27,2060.369219
2006-10-30,2061.379677
2006-10-31,2056.741237
2006-11-01,2045.289937
2006-11-02,2046.344887
2006-11-03,2038.465509
2006-11-06,2061.16705
2006-11-07,2063.770859
2006-11-08,2064.291972
2006-11-09,2055.854314
2006-11-10,2060.457493
2006-11-13,2065.878314
2006-11-14,2080.556811
2006-11-15,2086.932101
2006-11-16,2091.85116
2006-11-17,2097.882136
2006-11-20,2098.403767
2006-11-21,2099.006211
2006-11-22,2102.079124
2006-11-23,2102.079124
2006-11-24,2094.708503
2006-11-27,2071.581392
2006-11-28,2075.773825
2006-11-29,2098.317405
2006-11-30,2112.034983
2006-12-01,2109.300851
2006-12-04,2118.359772
2006-12-05,2131.276478
2006-12-06,2128.970213
2006-12-07,2123.88969
2006-12-08,2123.957179
2006-12-11,2126.825689
2006-12-12,2124.813676
2006-12-13,2126.6644
2006-12-14,2144.06342
2006-12-15,2143.0178
2006-12-18,2134.632081
2006-12-19,2141.636214
2006-12-20,2143.982712
2006-12-21,2136.697602
2006-12-22,2127.797485
2006-12-25,2127.797485
2006-12-26,2136.377023
2006-12-27,2154.545578
2006-12-28,2152.310718
2006-12-29,2140.444316
2007-01-01,2140.444316
2007-01-02,2140.444316
2007-01-03,2138.079606
2007-01-05,2125.166836
2007-01-08,2129.16438
2007-01-09,2125.516116
2007-01-10,2127.77541
2007-01-11,2139.545697
2007-01-12,2151.779688
2007-01-15,2151.779688
2007-01-16,2151.706783
2007-01-17,2148.836826
2007-01-18,2146.390037
2007-01-19,2148.90755
2007-01-22,2140.43046
2007-01-23,2154.339153
2007-01-24,2172.814373
2007-01-25,2153.784544
2007-01-26,2153.667555
2007-01-29,2158.00236
2007-01-30,2175.668962
2007-01-31,2183.274492
2007-02-01,2199.861854
2007-02-02,2205.872246
2007-02-05,2208.55526
2007-02-06,2207.813037
2007-02-07,2206.346881
2007-02-08,2205.229379
2007-02-09,2189.792999
2007-02-12,2187.113135
2007-02-13,2207.181104
2007-02-14,2221.292403
2007-02-15,2221.058173
2007-02-16,2220.96147
2007-02-19,2220.96147
2007-02-20,2227.071349
2007-02-21,2217.006523
2007-02-22,2212.835035
2007-02-23,2206.644918
2007-02-26,2208.155982
2007-02-27,2136.653075
2007-02-28,2145.767043
2007-03-01,2140.13968
2007-03-02,2116.841493
2007-03-05,2100.284884
2007-03-06,2131.077676
2007-03-07,2133.915969
2007-03-08,2150.258783
2007-03-09,2153.071858
2007-03-12,2158.319902
2007-03-13,2114.592561
2007-03-14,2125.311966
2007-03-15,2133.785076
2007-03-16,2129.450581
2007-03-19,2152.100372
2007-03-20,2167.229201
2007-03-21,2196.362424
2007-03-22,2199.035363
2007-03-23,2204.650433
2007-03-26,2204.086142
2007-03-27,2193.941108
2007-03-28,2181.41293
2007-03-29,2190.87611
2007-03-30,2190.746199
2007-04-02,2203.500258
2007-04-03,2224.015971
2007-04-04,2226.260731
2007-04-05,2232.530005
2007-04-06,2232.530005
2007-04-09,2234.340561
2007-04-10,2235.096513
2007-04-11,2224.762511
2007-04-12,2244.378619
2007-04-13,2253.192729
2007-04-16,2270.366185
2007-04-17,2270.146939
2007-04-18,2269.289272
2007-04-19,2270.660531
2007-04-20,2294.061654
2007-04-23,2292.791095
2007-04-24,2296.000441
2007-04-25,2323.911403
2007-04-26,2319.959489
2007-04-27,2317.414901
2007-04-30,2301.686574
2007-05-01,2307.183386
2007-05-02,2316.831509
2007-05-03,2332.11216
2007-05-04,2337.827221
2007-05-07,2345.41195
2007-05-08,2349.050482
2007-05-09,2358.678013
2007-05-10,2331.387881
2007-05-11,2357.430206
2007-05-14,2354.943553
2007-05-15,2353.821569
2007-05-16,2371.847519
2007-05-17,2368.946191
2007-05-18,2383.40331
2007-05-21,2387.425887
2007-05-22,2388.060239
2007-05-23,2383.405222
2007-05-24,2360.094195
2007-05-25,2375.258922
2007-05-28,2375.258922
2007-05-29,2378.217547
2007-05-30,2392.801529
2007-05-31,2393.559429
2007-06-01,2410.601143
2007-06-04,2417.308623
2007-06-05,2403.381234
2007-06-06,2381.040242
2007-06-07,2337.187006
2007-06-08,2364.711547
2007-06-11,2365.355271
2007-06-12,2338.298608
2007-06-13,2367.207777
2007-06-14,2376.893911
2007-06-15,2388.739318
2007-06-18,2384.62332
2007-06-19,2387.444926
2007-06-20,2351.239529
2007-06-21,2368.822074
2007-06-22,2346.895399
2007-06-25,2339.424599
2007-06-26,2333.072296
2007-06-27,2351.902269
2007-06-28,2354.732255
2007-06-29,2352.166686
2007-07-02,2375.986937
2007-07-03,2382.499106
2007-07-04,2382.499106
2007-07-05,2379.554044
2007-07-06,2395.230823
2007-07-09,2398.473292
2007-07-10,2358.852962
2007-07-11,2371.969217
2007-07-12,2411.813816
2007-07-13,2418.891994
2007-07-16,2412.7026
2007-07-17,2407.10192
2007-07-18,2406.045992
2007-07-19,2420.149098
2007-07-20,2391.34669
2007-07-23,2404.871432
2007-07-24,2357.738645
